ts,agent_id,throttle,steer,brake,cvip,cvip_x,cvip_y,cvip_z,x,y,z,v,duration_game,duration_system,route_length,score_composed,score_penalty,score_route,status,scenario
538529,0,0.1176675409078598,0.0014095390215516,0.0,47.91013562609413,192.8641815185547,71.98129272460938,0.0018331909086555,193.43893432617188,24.074615478515625,0.0339292883872985,9.323391062925602,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538530,0,0.145639032125473,0.0008127213804982,0.0,48.00992168408597,192.8603057861328,72.31383514404297,0.0018290329026058,193.43544006347656,24.30736923217773,0.0339433290064334,9.307645934777698,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538531,0,0.1936290860176086,0.0002744882367551,0.0,48.1104664609111,192.8564453125,72.64671325683594,0.0018249129643663,193.4319305419922,24.53969955444336,0.0339570604264736,9.290190365183449,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538532,0,0.237847089767456,4.6307257434818894e-05,0.0,48.21184870125702,192.85256958007807,72.9799575805664,0.0018209838308393,193.4284210205078,24.77155876159668,0.0339709855616092,9.27097506670316,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538533,0,0.2807402312755584,0.000418084411649,0.0,48.31409092682695,192.8487091064453,73.31356048583984,0.0018173980060964,193.42491149902344,25.00291633605957,0.0339844897389411,9.250895674516372,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538534,0,0.2707950472831726,0.0004683119186665,0.0,48.41717497494052,192.84483337402344,73.64750671386719,0.0018144607311114,193.42144775390625,25.233776092529297,0.0339973047375679,9.23085969345249,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538535,0,0.2724421620368957,0.0001413792197126,0.0,48.52101165869292,192.84097290039065,73.98171997070312,0.0018125533824786,193.41793823242188,25.464149475097656,0.0340087115764617,9.21155136018118,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538536,0,0.2605158984661102,0.0001184767461381,0.0,48.62548745419112,192.8371124267578,74.31610870361328,0.0018119048327207,193.41444396972656,25.69405937194824,0.0340180583298206,9.193264764460766,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538537,0,0.2146783471107483,0.0002074883377645,0.0,48.7304747584063,192.83323669433597,74.65056610107422,0.0018127822550013,193.4109649658203,25.923526763916016,0.0340254977345466,9.17570760509769,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538538,0,0.2885200977325439,-0.0003372277715243,0.0,48.83581699784129,192.82937622070312,74.98495483398438,0.0018152617849409,193.4075164794922,26.152570724487305,0.034031257033348,9.158722263661195,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538539,0,0.3142944574356079,-0.0005095022497698,0.0,48.94139156918956,192.8255157470703,75.31915283203125,0.0018192291026934,193.40403747558597,26.38119125366211,0.0340355671942234,9.141855222336764,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538540,0,0.3630842864513397,-0.0014292170526459,0.0,49.04709239102277,192.8216552734375,75.6530532836914,0.0018245314713567,193.4005889892578,26.60938835144043,0.0340391136705875,9.124945131956428,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538541,0,0.3554547429084778,-0.0019834341946989,0.0,49.15278977110476,192.8177947998047,75.9865493774414,0.0018307876307517,193.3971710205078,26.83718490600586,0.0340415202081203,9.108988049668062,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538542,0,0.3999425172805786,-0.0010957359336316,0.0,49.258405691862826,192.8139190673828,76.31958770751953,0.0018374633509665,193.39378356933597,27.064605712890625,0.0340426228940486,9.094325764013774,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538543,0,0.3726550340652466,-0.0012940092710778,0.0,49.36388156568805,192.81005859375,76.65215301513672,0.0018441390711814,193.3905029296875,27.29169464111328,0.0340421274304389,9.08124168826232,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
