ts,agent_id,throttle,steer,brake
22555,0,0.8999999761581421,-0.012951789423823357,0.0
22556,0,0.8999999761581421,-0.0030711975414305925,0.0
22557,0,0.8999999761581421,-0.010237856768071651,0.0
22558,0,0.8999999761581421,-0.00809984840452671,0.0
22559,0,0.8999999761581421,-0.00010420758189866319,0.0
22560,0,0.8999999761581421,0.0041123307310044765,0.0
22561,0,0.8999999761581421,0.009103439748287201,0.0
22562,0,0.8999999761581421,0.012579911388456821,0.0
22563,0,0.8999999761581421,0.03529803827404976,0.0
22564,0,0.8999999761581421,0.0462794192135334,0.0
22565,0,0.8999999761581421,0.0426083542406559,0.0
22566,0,0.8999999761581421,0.06151646003127098,0.0
22567,0,0.8999999761581421,0.06107247620820999,0.0
22568,0,0.8999999761581421,0.054659198969602585,0.0
22569,0,0.8999999761581421,0.06514846533536911,0.0
22570,0,0.8999999761581421,0.05546066537499428,0.0
22571,0,0.8999999761581421,0.05569906160235405,0.0
22572,0,0.8999999761581421,0.048476677387952805,0.0
22573,0,0.8999999761581421,0.05654493346810341,0.0
22574,0,0.8999999761581421,0.04494388401508331,0.0
22575,0,0.8999999761581421,0.04782430827617645,0.0
22576,0,0.8999999761581421,0.055979106575250626,0.0
22577,0,0.8999999761581421,0.04123735427856445,0.0
22578,0,0.8999999761581421,0.04304896295070648,0.0
22579,0,0.8999999761581421,0.034993790090084076,0.0
22580,0,0.8999999761581421,0.039035338908433914,0.0
22581,0,0.8999999761581421,0.038787100464105606,0.0
22582,0,0.8999999761581421,0.04370924085378647,0.0
22583,0,0.8999999761581421,0.045823853462934494,0.0
22584,0,0.8999999761581421,0.03919188678264618,0.0
22585,0,0.8999999761581421,0.04649253934621811,0.0
22586,0,0.8999999761581421,0.03554598242044449,0.0
22587,0,0.8999999761581421,0.037998151034116745,0.0
22588,0,0.8999999761581421,0.03901836276054382,0.0
22589,0,0.8999999761581421,0.0426500178873539,0.0
22590,0,0.8999999761581421,0.043972499668598175,0.0
22591,0,0.8999999761581421,0.03763880580663681,0.0
22592,0,0.8999999761581421,0.04288974776864052,0.0
22593,0,0.8999999761581421,0.03591977059841156,0.0
22594,0,0.8999999761581421,0.04074626415967941,0.0
22595,0,0.8999999761581421,0.034639328718185425,0.0
22596,0,0.8999999761581421,0.04331303387880325,0.0
22597,0,0.8999999761581421,0.045835599303245544,0.0
22598,0,0.8999999761581421,0.041212935000658035,0.0
22599,0,0.8999999761581421,0.043957069516181946,0.0
22600,0,0.8999999761581421,0.03811360523104668,0.0
22601,0,0.8999999761581421,0.03952847048640251,0.0
22602,0,0.8999999761581421,0.0390511117875576,0.0
22603,0,0.8999999761581421,0.03663532808423042,0.0
22604,0,0.8999999761581421,0.042708225548267365,0.0
22605,0,0.8999999761581421,0.03672374039888382,0.0
22606,0,0.8999999761581421,0.0399407334625721,0.0
22607,0,0.8999999761581421,0.03788790851831436,0.0
22608,0,0.8999999761581421,0.038256362080574036,0.0
22609,0,0.8999999761581421,0.0360005721449852,0.0
22610,0,0.8999999761581421,0.03503521531820297,0.0
22611,0,0.8999999761581421,0.035407401621341705,0.0
22612,0,0.8999999761581421,0.032556988298892975,0.0
22613,0,0.8999999761581421,0.0372903048992157,0.0
22614,0,0.8999999761581421,0.03286818042397499,0.0
22615,0,0.8999999761581421,0.03371928632259369,0.0
22616,0,0.8999999761581421,0.03383110463619232,0.0
22617,0,0.8999999761581421,0.033534493297338486,0.0
22618,0,0.8999999761581421,0.03462603688240051,0.0
22619,0,0.8999999761581421,0.02848624810576439,0.0
22620,0,0.8999999761581421,0.034860555082559586,0.0
22621,0,0.8999999761581421,0.030516332015395164,0.0
22622,0,0.8999999761581421,0.03504185751080513,0.0
22623,0,0.8999999761581421,0.0363147109746933,0.0
22624,0,0.8999999761581421,0.035230111330747604,0.0
22625,0,0.8999999761581421,0.034940097481012344,0.0
22626,0,0.8999999761581421,0.029955731704831123,0.0
22627,0,0.8999999761581421,0.030761735513806343,0.0
22628,0,0.8999999761581421,0.03047444485127926,0.0
22629,0,0.8999999761581421,0.03252555802464485,0.0
22630,0,0.8999999761581421,0.038206543773412704,0.0
22631,0,0.8999999761581421,0.03571946546435356,0.0
22632,0,0.8999999761581421,0.034690115600824356,0.0
22633,0,0.8999999761581421,0.028841903433203697,0.0
22634,0,0.8999999761581421,0.03446481376886368,0.0
22635,0,0.8999999761581421,0.026471678167581558,0.0
22636,0,0.8999999761581421,0.03229658678174019,0.0
22637,0,0.8999999761581421,0.03392772376537323,0.0
22638,0,0.8999999761581421,0.0338420607149601,0.0
22639,0,0.8999999761581421,0.03542095795273781,0.0
22640,0,0.8999999761581421,0.029449257999658585,0.0
22641,0,0.8999999761581421,0.032473012804985046,0.0
22642,0,0.8999999761581421,0.02809877321124077,0.0
22643,0,0.8999999761581421,0.028989283367991447,0.0
22644,0,0.8999999761581421,0.03224685788154602,0.0
22645,0,0.8999999761581421,0.03315348923206329,0.0
22646,0,0.8999999761581421,0.03692139685153961,0.0
22647,0,0.8999999761581421,0.032125212252140045,0.0
22648,0,0.8999999761581421,0.03532290831208229,0.0
22649,0,0.8999999761581421,0.02873525768518448,0.0
22650,0,0.8999999761581421,0.030277900397777557,0.0
22651,0,0.8999999761581421,0.030655058100819588,0.0
22652,0,0.8999999761581421,0.034577950835227966,0.0
22653,0,0.8999999761581421,0.029690956696867943,0.0
22654,0,0.8999999761581421,0.029303228482604027,0.0
22655,0,0.8999999761581421,0.032936908304691315,0.0
22656,0,0.8999999761581421,0.02253490500152111,0.0
22657,0,0.8999999761581421,0.024311723187565804,0.0
22658,0,0.8999999761581421,0.0258331336081028,0.0
22659,0,0.8999999761581421,0.03233634680509567,0.0
22660,0,0.8999999761581421,0.028117671608924866,0.0
22661,0,0.8999999761581421,0.03510800376534462,0.0
22662,0,0.8999999761581421,0.03253781422972679,0.0
22663,0,0.8999999761581421,0.030967526137828827,0.0
22664,0,0.8999999761581421,0.029859736561775208,0.0
22665,0,0.8999999761581421,0.02302265726029873,0.0
22666,0,0.8999999761581421,0.02272678352892399,0.0
22667,0,0.8999999761581421,0.01605357602238655,0.0
22668,0,0.8999999761581421,0.013575464487075806,0.0
22669,0,0.8999999761581421,0.010125929489731789,0.0
22670,0,0.8999999761581421,0.008435407653450966,0.0
22671,0,0.8999999761581421,0.0056206053122878075,0.0
22672,0,0.8999999761581421,0.0012166103115305305,0.0
22673,0,0.8999999761581421,8.114122465485707e-05,0.0
22674,0,0.8999999761581421,-0.005942984484136105,0.0
22675,0,0.8999999761581421,-0.0019163675606250763,0.0
22676,0,0.8999999761581421,-0.001361397560685873,0.0
22677,0,0.8999999761581421,-0.00421745702624321,0.0
22678,0,0.8999999761581421,-0.0030342801474034786,0.0
22679,0,0.8999999761581421,-0.0034919811878353357,0.0
22680,0,0.8999999761581421,-0.004006189294159412,0.0
22681,0,0.8999999761581421,-0.006794367451220751,0.0
22682,0,0.8999999761581421,-0.010273803025484085,0.0
22683,0,0.8999999761581421,-0.010672478005290031,0.0
22684,0,0.8999999761581421,-0.011072654277086258,0.0
22685,0,0.8999999761581421,-0.011284306645393372,0.0
22686,0,0.8999999761581421,-0.010169568471610546,0.0
22687,0,0.8999999761581421,-0.010395258665084839,0.0
22688,0,0.8999999761581421,-0.01110808365046978,0.0
22689,0,0.8999999761581421,-0.009670398198068142,0.0
22690,0,0.8999999761581421,-0.009191119112074375,0.0
22691,0,0.8999999761581421,-0.008810864761471748,0.0
22692,0,0.8999999761581421,-0.008067482151091099,0.0
22693,0,0.8999999761581421,-0.005712972488254309,0.0
22694,0,0.8999999761581421,-0.002776080509647727,0.0
22695,0,0.8999999761581421,-0.0021553458645939827,0.0
22696,0,0.8999999761581421,0.0030073365196585655,0.0
22697,0,0.8999999761581421,0.035031262785196304,0.0
22698,0,0.8195626139640808,0.041452545672655106,0.0
22699,0,0.0,0.05312928184866905,1.0
22700,0,0.0,0.030903752893209457,1.0
22701,0,0.0,0.03565412759780884,1.0
22702,0,0.0,0.03698466718196869,1.0
22703,0,0.0,0.008031999692320824,1.0
22704,0,0.0,0.015402114018797874,1.0
22705,0,0.6401908993721008,0.009197360835969448,0.0
22706,0,0.6083682775497437,0.0038295064587146044,0.0
22707,0,0.6243051290512085,0.007924797013401985,0.0
22708,0,0.8999999761581421,0.0012943095061928034,0.0
22709,0,0.8999999761581421,-0.0006545882788486779,0.0
22710,0,0.8999999761581421,0.0033624807838350534,0.0
22711,0,0.8999999761581421,-0.0031781867146492004,0.0
22712,0,0.8999999761581421,-0.0022413863334804773,0.0
22713,0,0.8999999761581421,-0.0011177434353157878,0.0
22714,0,0.8999999761581421,-0.0034243552945554256,0.0
22715,0,0.8999999761581421,-0.023444969207048416,0.0
22716,0,0.8999999761581421,-0.027820561081171036,0.0
22717,0,0.8999999761581421,-0.03173329308629036,0.0
22718,0,0.8999999761581421,-0.0312131866812706,0.0
22719,0,0.5969017744064331,-0.031215274706482887,0.0
22720,0,0.321794718503952,-0.025819096714258194,0.0
22721,0,0.37019264698028564,-0.026964010670781136,0.0
22722,0,0.3304016888141632,-0.028613155707716942,0.0
22723,0,0.49327608942985535,-0.03017953597009182,0.0
22724,0,0.825758159160614,-0.03672925382852554,0.0
22725,0,0.8999999761581421,-0.03263689950108528,0.0
22726,0,0.8999999761581421,-0.03551151975989342,0.0
22727,0,0.8999999761581421,-0.03487301990389824,0.0
