ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
22555,0,500.4911885387494,198.76744079589844,-95.83265686035156,-499.8193664550781
22556,0,5.595579574090421,195.56744384765625,-90.83265686035156,0.09999999403953552
22557,0,5.592365059106882,195.56744384765625,-90.83265686035156,0.09540698677301407
22558,0,5.589577830706274,195.56744384765625,-90.83265686035156,0.08469131588935852
22559,0,5.587154487252182,195.56744384765625,-90.83265686035156,0.0693112164735794
22560,0,5.58490284657624,195.56744384765625,-90.83265686035156,0.05613723769783974
22561,0,5.583078219951395,195.56744384765625,-90.83265686035156,0.04550548270344734
22562,0,5.582027767701456,195.56744384765625,-90.83265686035156,0.03692970052361488
22563,0,5.581839537785531,195.56744384765625,-90.83265686035156,0.030015792697668076
22564,0,5.581937002716514,195.56744384765625,-90.83265686035156,0.024444427341222763
22565,0,5.582054312131681,195.56744384765625,-90.83265686035156,0.01995697058737278
22566,0,5.582115992201545,195.56744384765625,-90.83265686035156,0.01634414680302143
22567,0,5.582104629980321,195.56744384765625,-90.83265686035156,0.013436851091682911
22568,0,5.582061392693935,195.56744384765625,-90.83265686035156,0.011098288930952549
22569,0,5.58203731373542,195.56744384765625,-90.83265686035156,0.009217948652803898
22570,0,5.581991710519008,195.56744384765625,-90.83265686035156,0.007706718053668737
22571,0,5.581948395724954,195.56744384765625,-90.83265686035156,0.00649261474609375
22572,0,5.581915910632607,195.56744384765625,-90.83265686035156,0.0055175782181322575
22573,0,5.5818941038894065,195.56744384765625,-90.83265686035156,0.004734840244054794
22574,0,5.581857788633585,195.56744384765625,-90.83265686035156,0.004106712061911821
22575,0,5.581852601613148,195.56744384765625,-90.83265686035156,0.003602867014706135
22576,0,5.581852851883691,195.56744384765625,-90.83265686035156,0.003198814345523715
22577,0,5.58184434217906,195.56744384765625,-90.83265686035156,0.002874908270314336
22578,0,5.581850665234936,195.56744384765625,-90.83265686035156,0.0026153563521802425
22579,0,5.581858257649919,195.56744384765625,-90.83265686035156,0.00240745535120368
22580,0,5.5818513325650745,195.56744384765625,-90.83265686035156,0.0022409819066524506
22581,0,5.5818593685408135,195.56744384765625,-90.83265686035156,0.0021076963748782873
22582,0,5.581867010774956,195.56744384765625,-90.83265686035156,0.0020010375883430243
22583,0,5.581874055145872,195.56744384765625,-90.83265686035156,0.0019157028291374445
22584,0,5.581874153846434,195.56744384765625,-90.83265686035156,0.0018474578391760588
22585,0,5.581879768039407,195.56744384765625,-90.83265686035156,0.00179290771484375
22586,0,5.58188466719281,195.56744384765625,-90.83265686035156,0.0017492675688117743
22587,0,5.58188889394076,195.56744384765625,-90.83265686035156,0.0017144393641501665
22588,0,5.581892507850435,195.56744384765625,-90.83265686035156,0.0016865539364516735
22589,0,5.581895574108779,195.56744384765625,-90.83265686035156,0.0016643141862004995
22590,0,5.581898159164865,195.56744384765625,-90.83265686035156,0.0016465758671984076
22591,0,5.581900327124267,195.56744384765625,-90.83265686035156,0.001632423372939229
22592,0,5.58190213779374,195.56744384765625,-90.83265686035156,0.0016210937174037099
22593,0,5.581903642873353,195.56744384765625,-90.83265686035156,0.0016120909713208675
22594,0,5.581904890803503,195.56744384765625,-90.83265686035156,0.0016048812540248036
22595,0,5.581905921641135,195.56744384765625,-90.83265686035156,0.0015991592081263661
22596,0,5.581906771328464,195.56744384765625,-90.83265686035156,0.0015946197090670466
22597,0,5.581907470316533,195.56744384765625,-90.83265686035156,0.0015909957000985742
22598,0,5.581908044037622,195.56744384765625,-90.83265686035156,0.001588096609339118
22599,0,5.581908514439032,195.56744384765625,-90.83265686035156,0.0015857695834711194
22600,0,5.581908899371498,195.56744384765625,-90.83265686035156,0.0015839386032894254
22601,0,5.581909213320883,195.56744384765625,-90.83265686035156,0.0015824889997020364
22602,0,5.581903223963587,195.56744384765625,-90.83265686035156,0.0015813064528629184
22603,0,5.581903253161689,195.56744384765625,-90.83265686035156,0.0015813064528629184
22604,0,5.58190332924344,195.56744384765625,-90.83265686035156,0.0015813064528629184
22605,0,5.581903418883516,195.56744384765625,-90.83265686035156,0.0015813064528629184
22606,0,5.581903513363108,195.56744384765625,-90.83265686035156,0.0015813064528629184
22607,0,5.581903606356219,195.56744384765625,-90.83265686035156,0.0015813064528629184
22608,0,5.581903695022975,195.56744384765625,-90.83265686035156,0.0015813064528629184
22609,0,5.581903776753006,195.56744384765625,-90.83265686035156,0.0015813064528629184
22610,0,5.581903850875037,195.56744384765625,-90.83265686035156,0.0015813064528629184
22611,0,5.581903916909861,195.56744384765625,-90.83265686035156,0.0015813064528629184
22612,0,5.581903975318798,195.56744384765625,-90.83265686035156,0.0015813064528629184
22613,0,5.581904026094546,195.56744384765625,-90.83265686035156,0.0015813064528629184
22614,0,5.581904070085893,195.56744384765625,-90.83265686035156,0.0015813064528629184
22615,0,5.581904107736996,195.56744384765625,-90.83265686035156,0.0015813064528629184
22616,0,5.581904140156045,195.56744384765625,-90.83265686035156,0.0015813064528629184
22617,0,5.581904167532778,195.56744384765625,-90.83265686035156,0.0015813064528629184
22618,0,5.581904190742026,195.56744384765625,-90.83265686035156,0.0015813064528629184
22619,0,5.581904210017552,195.56744384765625,-90.83265686035156,0.0015813064528629184
22620,0,5.581904210017552,195.56744384765625,-90.83265686035156,0.0015813064528629184
22621,0,5.581904218789548,195.56744384765625,-90.83265686035156,0.0015813064528629184
22622,0,5.581904226684702,195.56744384765625,-90.83265686035156,0.0015813064528629184
22623,0,5.5819042350081425,195.56744384765625,-90.83265686035156,0.0015813064528629184
22624,0,5.581904243117976,195.56744384765625,-90.83265686035156,0.0015813064528629184
22625,0,5.581904250778779,195.56744384765625,-90.83265686035156,0.0015813064528629184
22626,0,5.581904258225899,195.56744384765625,-90.83265686035156,0.0015813064528629184
22627,0,5.581904264795878,195.56744384765625,-90.83265686035156,0.0015813064528629184
22628,0,5.581904270724041,195.56744384765625,-90.83265686035156,0.0015813064528629184
22629,0,5.581904270724041,195.56744384765625,-90.83265686035156,0.0015813064528629184
22630,0,5.581904280590468,195.56744384765625,-90.83265686035156,0.0015813064528629184
22631,0,5.581904280590468,195.56744384765625,-90.83265686035156,0.0015813064528629184
22632,0,5.581904287824757,195.56744384765625,-90.83265686035156,0.0015813064528629184
22633,0,5.581904287824757,195.56744384765625,-90.83265686035156,0.0015813064528629184
22634,0,5.581904287824757,195.56744384765625,-90.83265686035156,0.0015813064528629184
22635,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
22636,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
22637,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
22638,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
22639,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
22640,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
22641,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
22642,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
22643,0,5.581904301395165,195.56744384765625,-90.83265686035156,0.0015813064528629184
22644,0,5.581904301395165,195.56744384765625,-90.83265686035156,0.0015813064528629184
22645,0,5.581904301395165,195.56744384765625,-90.83265686035156,0.0015813064528629184
22646,0,5.581904301395165,195.56744384765625,-90.83265686035156,0.0015813064528629184
22647,0,5.581904301395165,195.56744384765625,-90.83265686035156,0.0015813064528629184
22648,0,5.581904301395165,195.56744384765625,-90.83265686035156,0.0015813064528629184
22649,0,5.581916803622781,195.56744384765625,-90.83265686035156,0.0015813064528629184
22650,0,5.58694050098517,195.56744384765625,-90.83263397216797,0.0015820693224668503
22651,0,5.592424958198541,195.56768798828125,-90.82512664794922,0.0015269850846379995
22652,0,5.5965177663085495,195.5682830810547,-90.8080062866211,0.0014392470475286245
22653,0,5.599286237542268,195.5691680908203,-90.78170776367188,0.0013419341994449496
22654,0,5.601011271156733,195.5703887939453,-90.74675750732422,0.0012477874988690019
22655,0,5.6017422017873715,195.57174682617188,-90.70368957519531,0.0011639404110610485
22656,0,5.60185600569697,195.5734405517578,-90.65308380126953,0.0010935973841696978
