ts,agent_id,throttle,steer,brake
15963,0,0.8999999761581421,-0.024399036541581154,0.0
15964,0,0.8999999761581421,0.0018696077167987823,0.0
15965,0,0.8999999761581421,-0.001578640891239047,0.0
15966,0,0.8999999761581421,-0.0005083949072286487,0.0
15967,0,0.8999999761581421,0.00016503705410286784,0.0
15968,0,0.8999999761581421,-0.0014969477197155356,0.0
15969,0,0.8999999761581421,0.00023026858980301768,0.0
15970,0,0.8999999761581421,0.002894539851695299,0.0
15971,0,0.8999999761581421,0.0025799251161515713,0.0
15972,0,0.8999999761581421,0.0026074687484651804,0.0
15973,0,0.8999999761581421,0.0027244240045547485,0.0
15974,0,0.8999999761581421,0.0028231139294803143,0.0
15975,0,0.8999999761581421,0.0029979676473885775,0.0
15976,0,0.8999999761581421,0.002741169184446335,0.0
15977,0,0.8999999761581421,0.00291486456990242,0.0
15978,0,0.8999999761581421,0.002890518633648753,0.0
15979,0,0.8999999761581421,0.003126590745523572,0.0
15980,0,0.8999999761581421,0.003210698487237096,0.0
15981,0,0.8999999761581421,0.003150691743940115,0.0
15982,0,0.8999999761581421,0.003484942251816392,0.0
15983,0,0.8999999761581421,0.003489607712253928,0.0
15984,0,0.8999999761581421,0.0032612241338938475,0.0
15985,0,0.8999999761581421,0.0034338394179940224,0.0
15986,0,0.8999999761581421,0.003468295792117715,0.0
15987,0,0.8999999761581421,0.0033173055853694677,0.0
15988,0,0.8999999761581421,0.0031164120882749557,0.0
15989,0,0.8999999761581421,0.003354497719556093,0.0
15990,0,0.8999999761581421,0.003283251076936722,0.0
15991,0,0.8999999761581421,0.0032085711136460304,0.0
15992,0,0.8999999761581421,0.003130615223199129,0.0
15993,0,0.8999999761581421,0.0033204101491719484,0.0
15994,0,0.8999999761581421,0.0030588959343731403,0.0
15995,0,0.8999999761581421,0.002784385811537504,0.0
15996,0,0.8999999761581421,0.00302478508092463,0.0
15997,0,0.8999999761581421,0.0028264259453862906,0.0
15998,0,0.8999999761581421,0.002771404106169939,0.0
15999,0,0.8999999761581421,0.002684492152184248,0.0
16000,0,0.8999999761581421,0.0028875446878373623,0.0
16001,0,0.8999999761581421,0.003026249585673213,0.0
