ts,agent_id,x,y,z,v
529855,0,193.02455139160156,-29.55596351623535,0.03393951430916786,9.200477951245148
529856,0,193.02755737304688,-29.326086044311523,0.033941686153411865,9.1943590886395
529857,0,193.0305938720703,-29.096378326416016,0.033943939954042435,9.187409880633382
529858,0,193.0336456298828,-28.866857528686523,0.033946532756090164,9.179859478410128
529859,0,193.036865234375,-28.637521743774414,0.03394893556833267,9.172724235135952
529860,0,193.04014587402344,-28.408342361450195,0.033950574696063995,9.166642766352977
529861,0,193.0435333251953,-28.179332733154297,0.03395206481218338,9.159489732661827
529862,0,193.04708862304688,-27.95055389404297,0.033954884856939316,9.149804700475336
529863,0,193.05050659179688,-27.722028732299805,0.03395835682749748,9.139689590307588
529864,0,193.05384826660156,-27.493724822998047,0.033961448818445206,9.13115762738672
529865,0,193.0572052001953,-27.265600204467773,0.03396327793598175,9.124628214000124
529866,0,193.06056213378906,-27.037599563598633,0.03396320343017578,9.11996111475987
529867,0,193.0638427734375,-26.80967140197754,0.03396091237664223,9.11746720173214
529868,0,193.0670928955078,-26.58176612854004,0.033956754952669144,9.116898037011783
529869,0,193.0703125,-26.35384178161621,0.033950768411159515,9.11804269796519
529870,0,193.07354736328125,-26.12587547302246,0.033943939954042435,9.11969444394816
529871,0,193.0768585205078,-25.897871017456055,0.033936917781829834,9.12121632099293
529872,0,193.08018493652344,-25.66996192932129,0.03393340855836868,9.113614514669822
529873,0,193.08352661132812,-25.442716598510742,0.03394389897584915,9.081732483800653
529874,0,193.08685302734375,-25.21672248840332,0.03397361561655998,9.026453541469154
529875,0,193.09014892578125,-24.992555618286133,0.034023817628622055,8.94821304817684
529876,0,193.09341430664062,-24.771102905273438,0.034100912511348724,8.83108901052549
529877,0,193.09654235839844,-24.553050994873047,0.034201811999082565,8.689193311225065
529878,0,193.0995635986328,-24.33904266357422,0.03432327136397362,8.521457865653556
529879,0,193.10256958007812,-24.129451751708984,0.03445567935705185,8.344337298524705
529880,0,193.10562133789062,-23.924291610717773,0.03458644822239876,8.167375312373943
529881,0,193.10841369628906,-23.72354507446289,0.03470897674560547,7.990432371671188
529882,0,193.1110382080078,-23.527206420898438,0.03482002019882202,7.813564052109373
529883,0,193.1136474609375,-23.335277557373047,0.03491874784231186,7.6367721615281585
529884,0,193.11618041992188,-23.14776039123535,0.03500518575310707,7.460052601476293
529885,0,193.11837768554688,-22.96464729309082,0.03508056700229645,7.283250965765177
529886,0,193.1200408935547,-22.785945892333984,0.03514575958251953,7.106296725399276
529887,0,193.1214141845703,-22.61165428161621,0.0352020263671875,6.929703521061461
529888,0,193.12185668945312,-22.441791534423828,0.035251159220933914,6.751579230997654
529889,0,193.12242126464844,-22.276350021362305,0.03529296815395355,6.57505593568629
529890,0,193.12315368652344,-22.115314483642578,0.0353282168507576,6.398742595539706
529891,0,193.1237030029297,-21.95867919921875,0.03535831347107887,6.2224426090265545
529892,0,193.1240997314453,-21.80644416809082,0.03538398817181587,6.046249867503753
529893,0,193.12437438964844,-21.658611297607422,0.035405728965997696,5.870108536538279
529894,0,193.12445068359375,-21.515178680419922,0.03542445972561836,5.693981953949804
529895,0,193.12437438964844,-21.376144409179688,0.03544025495648384,5.517936407234419
529896,0,193.12405395507812,-21.241222381591797,0.0354468896985054,5.364646848637754
529897,0,193.12355041503906,-21.10988998413086,0.03543895483016968,5.216573717616357
529898,0,193.12301635742188,-20.982330322265625,0.03542732074856758,5.063896267157168
529899,0,193.12245178222656,-20.858678817749023,0.03529701009392738,4.906658073592163
529900,0,193.12164306640625,-20.739030838012695,0.03511485829949379,4.745469582320231
529901,0,193.12083435058594,-20.623470306396484,0.035001982003450394,4.581303254623448
529902,0,193.1201171875,-20.512065887451172,0.034938812255859375,4.414593244780987
529903,0,193.11929321289062,-20.404870986938477,0.03491027653217316,4.245801553174303
529904,0,193.11862182617188,-20.301925659179688,0.03490566089749336,4.075488455989094
529905,0,193.11790466308594,-20.203264236450195,0.03491649404168129,3.903946825920276
529906,0,193.11769104003906,-20.108909606933594,0.034937210381031036,3.731212650081131
529907,0,193.1178741455078,-20.018882751464844,0.034963302314281464,3.5580083612598266
529908,0,193.11830139160156,-19.93319320678711,0.03499183431267738,3.3846141245161205
529909,0,193.11859130859375,-19.851835250854492,0.03502059727907181,3.211221071335812
529910,0,193.11880493164062,-19.774810791015625,0.03504836931824684,3.037897381712137
