ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
526479,0,500.4911885387494,198.76744079589844,-95.83265686035156,-499.8193664550781
526480,0,5.595579574090421,195.56744384765625,-90.83265686035156,0.09999999403953552
526481,0,5.592365059106882,195.56744384765625,-90.83265686035156,0.09540698677301407
526482,0,5.589577830706274,195.56744384765625,-90.83265686035156,0.08469131588935852
526483,0,5.587154487252182,195.56744384765625,-90.83265686035156,0.0693112164735794
526484,0,5.58490284657624,195.56744384765625,-90.83265686035156,0.05613723769783974
526485,0,5.583078219951395,195.56744384765625,-90.83265686035156,0.04550548270344734
526486,0,5.582027767701456,195.56744384765625,-90.83265686035156,0.03692970052361488
526487,0,5.581839537785531,195.56744384765625,-90.83265686035156,0.030015792697668076
526488,0,5.581937002716514,195.56744384765625,-90.83265686035156,0.024444427341222763
526489,0,5.582054312131681,195.56744384765625,-90.83265686035156,0.01995697058737278
526490,0,5.582115992201545,195.56744384765625,-90.83265686035156,0.01634414680302143
526491,0,5.582104629616517,195.56744384765625,-90.83265686035156,0.013436851091682911
526492,0,5.582061392361894,195.56744384765625,-90.83265686035156,0.011098288930952549
526493,0,5.58203731373542,195.56744384765625,-90.83265686035156,0.009217948652803898
526494,0,5.581991710267062,195.56744384765625,-90.83265686035156,0.007706718053668737
526495,0,5.581948395724954,195.56744384765625,-90.83265686035156,0.00649261474609375
526496,0,5.581915910632607,195.56744384765625,-90.83265686035156,0.0055175782181322575
526497,0,5.581894103986878,195.56744384765625,-90.83265686035156,0.004734840244054794
526498,0,5.5818577886878655,195.56744384765625,-90.83265686035156,0.004106712061911821
526499,0,5.581852601613148,195.56744384765625,-90.83265686035156,0.003602867014706135
526500,0,5.581852851864529,195.56744384765625,-90.83265686035156,0.003198814345523715
526501,0,5.58184434217906,195.56744384765625,-90.83265686035156,0.002874908270314336
526502,0,5.581850665159098,195.56744384765625,-90.83265686035156,0.0026153563521802425
526503,0,5.581858257548936,195.56744384765625,-90.83265686035156,0.00240745535120368
526504,0,5.5818513325650745,195.56744384765625,-90.83265686035156,0.0022409819066524506
526505,0,5.5818593685408135,195.56744384765625,-90.83265686035156,0.0021076963748782873
526506,0,5.581867010774956,195.56744384765625,-90.83265686035156,0.0020010375883430243
526507,0,5.581874055145872,195.56744384765625,-90.83265686035156,0.0019157028291374445
526508,0,5.581874153846434,195.56744384765625,-90.83265686035156,0.0018474578391760588
526509,0,5.581879768039407,195.56744384765625,-90.83265686035156,0.00179290771484375
526510,0,5.58188466719281,195.56744384765625,-90.83265686035156,0.0017492675688117743
526511,0,5.581888894137341,195.56744384765625,-90.83265686035156,0.0017144393641501665
526512,0,5.581892508051992,195.56744384765625,-90.83265686035156,0.0016865539364516735
526513,0,5.581895574108779,195.56744384765625,-90.83265686035156,0.0016643141862004995
526514,0,5.581898159364009,195.56744384765625,-90.83265686035156,0.0016465758671984076
526515,0,5.581900327548116,195.56744384765625,-90.83265686035156,0.001632423372939229
526516,0,5.58190213779374,195.56744384765625,-90.83265686035156,0.0016210937174037099
526517,0,5.581903642873353,195.56744384765625,-90.83265686035156,0.0016120909713208675
526518,0,5.581904890803503,195.56744384765625,-90.83265686035156,0.0016048812540248036
526519,0,5.581905921432526,195.56744384765625,-90.83265686035156,0.0015991592081263661
526520,0,5.581906771538084,195.56744384765625,-90.83265686035156,0.0015946197090670466
526521,0,5.581907470548025,195.56744384765625,-90.83265686035156,0.0015909957000985742
526522,0,5.581908044037622,195.56744384765625,-90.83265686035156,0.001588096609339118
526523,0,5.581908514650709,195.56744384765625,-90.83265686035156,0.0015857695834711194
526524,0,5.581908899371498,195.56744384765625,-90.83265686035156,0.0015839386032894254
526525,0,5.58190921353338,195.56744384765625,-90.83265686035156,0.0015824889997020364
526526,0,5.581903223963587,195.56744384765625,-90.83265686035156,0.0015813064528629184
526527,0,5.581903252948857,195.56744384765625,-90.83265686035156,0.0015813064528629184
526528,0,5.58190332903052,195.56744384765625,-90.83265686035156,0.0015813064528629184
526529,0,5.581903418670491,195.56744384765625,-90.83265686035156,0.0015813064528629184
526530,0,5.581903512915525,195.56744384765625,-90.83265686035156,0.0015813064528629184
526531,0,5.581903606356219,195.56744384765625,-90.83265686035156,0.0015813064528629184
526532,0,5.581903695022975,195.56744384765625,-90.83265686035156,0.0015813064528629184
526533,0,5.581903776753006,195.56744384765625,-90.83265686035156,0.0015813064528629184
526534,0,5.581903850875037,195.56744384765625,-90.83265686035156,0.0015813064528629184
526535,0,5.581903916696256,195.56744384765625,-90.83265686035156,0.0015813064528629184
526536,0,5.581903975105125,195.56744384765625,-90.83265686035156,0.0015813064528629184
526537,0,5.581904026308279,195.56744384765625,-90.83265686035156,0.0015813064528629184
526538,0,5.581904070085893,195.56744384765625,-90.83265686035156,0.0015813064528629184
526539,0,5.581904107736996,195.56744384765625,-90.83265686035156,0.0015813064528629184
526540,0,5.581904140156045,195.56744384765625,-90.83265686035156,0.0015813064528629184
526541,0,5.581904167746674,195.56744384765625,-90.83265686035156,0.0015813064528629184
526542,0,5.581904190977342,195.56744384765625,-90.83265686035156,0.0015813064528629184
526543,0,5.581904210252893,195.56744384765625,-90.83265686035156,0.0015813064528629184
526544,0,5.581904210252893,195.56744384765625,-90.83265686035156,0.0015813064528629184
526545,0,5.581904219003505,195.56744384765625,-90.83265686035156,0.0015813064528629184
526546,0,5.5819042271126325,195.56744384765625,-90.83265686035156,0.0015813064528629184
526547,0,5.5819042354360935,195.56744384765625,-90.83265686035156,0.0015813064528629184
526548,0,5.581904243117976,195.56744384765625,-90.83265686035156,0.0015813064528629184
526549,0,5.581904250992773,195.56744384765625,-90.83265686035156,0.0015813064528629184
526550,0,5.581904258439901,195.56744384765625,-90.83265686035156,0.0015813064528629184
526551,0,5.581904265031289,195.56744384765625,-90.83265686035156,0.0015813064528629184
526552,0,5.581904270938058,195.56744384765625,-90.83265686035156,0.0015813064528629184
526553,0,5.581904270938058,195.56744384765625,-90.83265686035156,0.0015813064528629184
526554,0,5.581904280804496,195.56744384765625,-90.83265686035156,0.0015813064528629184
526555,0,5.581904280804496,195.56744384765625,-90.83265686035156,0.0015813064528629184
526556,0,5.5819042880387935,195.56744384765625,-90.83265686035156,0.0015813064528629184
526557,0,5.5819042880387935,195.56744384765625,-90.83265686035156,0.0015813064528629184
526558,0,5.5819042880387935,195.56744384765625,-90.83265686035156,0.0015813064528629184
526559,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
526560,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
526561,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
526562,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
526563,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
526564,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
526565,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
