ts,agent_id,throttle,steer,brake
14190,0,0.8999999761581421,0.016181237995624542,0.0
14191,0,0.8999999761581421,0.01184571348130703,0.0
14192,0,0.8999999761581421,-0.0062727113254368305,0.0
14193,0,0.8999999761581421,-0.004182121716439724,0.0
14194,0,0.8999999761581421,-0.01639758236706257,0.0
14195,0,0.8999999761581421,-0.0062244306318461895,0.0
14196,0,0.8999999761581421,-0.0061334469355642796,0.0
14197,0,0.8999999761581421,0.0015356865478679538,0.0
14198,0,0.8999999761581421,0.0011726429220288992,0.0
14199,0,0.8999999761581421,0.000109513544884976,0.0
14200,0,0.8999999761581421,-0.00098775967489928,0.0
14201,0,0.8999999761581421,-0.0001113829348469153,0.0
14202,0,0.8999999761581421,-0.00027857936220243573,0.0
14203,0,0.8999999761581421,-0.00031814517569728196,0.0
14204,0,0.8999999761581421,-0.00012615619925782084,0.0
14205,0,0.8999999761581421,-0.0005723786889575422,0.0
14206,0,0.8999999761581421,-0.0004949262947775424,0.0
14207,0,0.8999999761581421,0.0008778643677942455,0.0
14208,0,0.8999999761581421,0.0011185199255123734,0.0
14209,0,0.8999999761581421,0.0011096158996224403,0.0
14210,0,0.8999999761581421,0.0011677033035084605,0.0
14211,0,0.8999999761581421,0.0014257259899750352,0.0
14212,0,0.8999999761581421,0.0015380707336589694,0.0
14213,0,0.8999999761581421,0.0020876883063465357,0.0
14214,0,0.8999999761581421,0.0012541571632027626,0.0
14215,0,0.8999999761581421,0.001578427036292851,0.0
14216,0,0.8999999761581421,0.0013768989592790604,0.0
14217,0,0.8999999761581421,0.0003743262495845556,0.0
14218,0,0.8999999761581421,-0.00018730507872533053,0.0
14219,0,0.8999999761581421,-0.0002899534010794014,0.0
14220,0,0.8999999761581421,-0.0010369688970968127,0.0
14221,0,0.8999999761581421,-0.0005475464859046042,0.0
14222,0,0.8999999761581421,-0.0017683679470792413,0.0
14223,0,0.8999999761581421,-0.002821047091856599,0.0
14224,0,0.8999999761581421,-0.0022100985515862703,0.0
14225,0,0.8999999761581421,-0.003136786399409175,0.0
14226,0,0.8999999761581421,-0.0029602008871734142,0.0
14227,0,0.8999999761581421,-0.003225306747481227,0.0
14228,0,0.8999999761581421,-0.004400196485221386,0.0
14229,0,0.8999999761581421,-0.0028085026424378157,0.0
14230,0,0.8999999761581421,-0.0029737006407231092,0.0
14231,0,0.8999999761581421,-0.00206340872682631,0.0
14232,0,0.8999999761581421,-0.002462216420099139,0.0
14233,0,0.8999999761581421,-0.0032461939845234156,0.0
14234,0,0.8999999761581421,-0.002742090495303273,0.0
14235,0,0.8999999761581421,-0.0017839771462604403,0.0
14236,0,0.8999999761581421,-0.002365544904023409,0.0
14237,0,0.8999999761581421,-0.002344717038795352,0.0
14238,0,0.8999999761581421,-0.0008739084587432444,0.0
14239,0,0.8999999761581421,-0.001008040620945394,0.0
14240,0,0.8999999761581421,-0.0010877317981794477,0.0
14241,0,0.8999999761581421,-0.0019296978134661913,0.0
14242,0,0.8999999761581421,-0.001618902781046927,0.0
14243,0,0.8999999761581421,-0.004177410621196032,0.0
14244,0,0.8999999761581421,-0.002938001649454236,0.0
14245,0,0.8999999761581421,-0.0035231339279562235,0.0
14246,0,0.8999999761581421,-0.0026592714712023735,0.0
14247,0,0.8999999761581421,-0.004365983419120312,0.0
14248,0,0.8999999761581421,-0.003770049661397934,0.0
14249,0,0.8999999761581421,-0.0013977099442854524,0.0
14250,0,0.8999999761581421,-0.0017822354566305876,0.0
14251,0,0.8999999761581421,-0.0014580205315724015,0.0
14252,0,0.8999999761581421,-0.0013514511520043015,0.0
14253,0,0.8999999761581421,-0.001112589379772544,0.0
14254,0,0.8999999761581421,0.00015442061703652143,0.0
14255,0,0.8999999761581421,-0.0014975900994613767,0.0
14256,0,0.8999999761581421,-0.0016075988532975316,0.0
14257,0,0.8999999761581421,-0.0026433970779180527,0.0
14258,0,0.8999999761581421,-0.0026912239845842123,0.0
14259,0,0.8999999761581421,-0.0029555095825344324,0.0
14260,0,0.8999999761581421,-0.0036680649500340223,0.0
14261,0,0.8999999761581421,-0.004269386176019907,0.0
14262,0,0.8999999761581421,-0.004307579714804888,0.0
14263,0,0.8999999761581421,-0.004926185589283705,0.0
14264,0,0.8999999761581421,-0.004575939383357763,0.0
14265,0,0.8999999761581421,-0.004983494058251381,0.0
14266,0,0.8999999761581421,-0.0037031364627182484,0.0
14267,0,0.8999999761581421,-0.004837638232856989,0.0
14268,0,0.8999999761581421,-0.004991969093680382,0.0
14269,0,0.8999999761581421,-0.004226158373057842,0.0
14270,0,0.8999999761581421,-0.004057826939970255,0.0
14271,0,0.8999999761581421,-0.0049316128715872765,0.0
14272,0,0.8999999761581421,-0.0032869374845176935,0.0
14273,0,0.8999999761581421,-0.004799019079655409,0.0
14274,0,0.8999999761581421,-0.004175402689725161,0.0
14275,0,0.8999999761581421,-0.0029836257454007864,0.0
14276,0,0.8999999761581421,-0.0036020823754370213,0.0
14277,0,0.8999999761581421,-0.0033407395239919424,0.0
14278,0,0.8999999761581421,-0.0022385106422007084,0.0
14279,0,0.8999999761581421,-0.0022891778498888016,0.0
14280,0,0.8999999761581421,-0.0030410606414079666,0.0
14281,0,0.8999999761581421,-0.0035233786329627037,0.0
14282,0,0.8999999761581421,-0.002984552178531885,0.0
14283,0,0.8999999761581421,-0.0047496622428298,0.0
14284,0,0.8999999761581421,-0.0026324018836021423,0.0
14285,0,0.8999999761581421,-0.0038946692366153,0.0
14286,0,0.8999999761581421,-0.002922589657828212,0.0
14287,0,0.8999999761581421,-0.0030276321340352297,0.0
14288,0,0.8999999761581421,-0.0027682415675371885,0.0
14289,0,0.8999999761581421,-0.002946446882560849,0.0
14290,0,0.8999999761581421,-0.0023293662816286087,0.0
14291,0,0.8999999761581421,-0.0023165426682680845,0.0
14292,0,0.8999999761581421,-0.002790904836729169,0.0
14293,0,0.8999999761581421,-0.003015329362824559,0.0
14294,0,0.8999999761581421,-0.003235264215618372,0.0
14295,0,0.8999999761581421,-0.002510978141799569,0.0
14296,0,0.8999999761581421,-0.0036197726149111986,0.0
14297,0,0.8999999761581421,-0.0026942321565002203,0.0
14298,0,0.8999999761581421,-0.0020003204699605703,0.0
14299,0,0.8999999761581421,-0.001961207715794444,0.0
14300,0,0.8999999761581421,-0.002431369386613369,0.0
14301,0,0.8999999761581421,-0.0022372184321284294,0.0
14302,0,0.8999999761581421,-0.003779657417908311,0.0
14303,0,0.8999999761581421,-0.0010327701456844807,0.0
14304,0,0.8999999761581421,-0.0016297058900818229,0.0
14305,0,0.8999999761581421,-2.6536708901403472e-05,0.0
14306,0,0.8999999761581421,-0.0021801081020385027,0.0
14307,0,0.8999999761581421,-0.001456005615182221,0.0
14308,0,0.8999999761581421,-0.0004328674986027181,0.0
14309,0,0.8999999761581421,0.000549141492228955,0.0
14310,0,0.8999999761581421,0.0007054432644508779,0.0
14311,0,0.8999999761581421,-0.001179916551336646,0.0
14312,0,0.8999999761581421,-0.0014256838476285338,0.0
14313,0,0.8999999761581421,0.00024019356351345778,0.0
14314,0,0.8999999761581421,-0.0004660423146560788,0.0
14315,0,0.8999999761581421,8.376799814868718e-05,0.0
14316,0,0.8999999761581421,-0.0012194449082016945,0.0
14317,0,0.8999999761581421,0.00109379505738616,0.0
14318,0,0.8999999761581421,0.0007580030360259116,0.0
14319,0,0.8999999761581421,0.0025427057407796383,0.0
14320,0,0.8999999761581421,0.0027401794213801622,0.0
14321,0,0.8999999761581421,0.002267412142828107,0.0
14322,0,0.8999999761581421,0.00471860496327281,0.0
14323,0,0.8999999761581421,0.0025692509952932596,0.0
14324,0,0.8999999761581421,0.0032396952155977488,0.0
14325,0,0.8999999761581421,0.0043314313516020775,0.0
14326,0,0.8999999761581421,0.0035252654924988747,0.0
14327,0,0.8999999761581421,0.003302517347037792,0.0
14328,0,0.8999999761581421,0.001443598885089159,0.0
14329,0,0.8999999761581421,0.001956917578354478,0.0
14330,0,0.8999999761581421,0.0022336882539093494,0.0
14331,0,0.8999999761581421,0.000776803120970726,0.0
14332,0,0.8999999761581421,0.0020909272134304047,0.0
14333,0,0.8999999761581421,0.0039138891734182835,0.0
14334,0,0.8999999761581421,0.00029959058156237006,0.0
14335,0,0.8999999761581421,-0.0009139433386735618,0.0
14336,0,0.8999999761581421,0.0005473969504237175,0.0
14337,0,0.8999999761581421,0.00018291673040948808,0.0
14338,0,0.8999999761581421,0.0017920993268489838,0.0
14339,0,0.8999999761581421,7.112503226380795e-05,0.0
14340,0,0.8999999761581421,8.922645793063566e-05,0.0
14341,0,0.8999999761581421,-0.0018516272539272904,0.0
14342,0,0.8999999761581421,-0.0002955849631689489,0.0
14343,0,0.8999999761581421,-0.0012329459423199296,0.0
14344,0,0.8999999761581421,-0.0023354010190814734,0.0
14345,0,0.8999999761581421,-0.0027483301237225533,0.0
14346,0,0.8999999761581421,-0.0016400536987930536,0.0
14347,0,0.8999999761581421,-0.002140545751899481,0.0
14348,0,0.8999999761581421,-0.004328807350248098,0.0
14349,0,0.8999999761581421,-0.003283947939053178,0.0
14350,0,0.8999999761581421,-0.003471541916951537,0.0
14351,0,0.8999999761581421,-0.0031359789427369833,0.0
14352,0,0.8999999761581421,-0.006567665375769138,0.0
14353,0,0.8999999761581421,-0.0038356962613761425,0.0
14354,0,0.8999999761581421,-0.0020282233599573374,0.0
14355,0,0.8999999761581421,-0.0032976209186017513,0.0
14356,0,0.8999999761581421,-0.0006653913296759129,0.0
14357,0,0.8999999761581421,-0.00040426041232421994,0.0
14358,0,0.8999999761581421,0.0012738658115267754,0.0
14359,0,0.8999999761581421,0.0012252334272488952,0.0
14360,0,0.8999999761581421,0.0010766299674287438,0.0
14361,0,0.8999999761581421,0.0019677518866956234,0.0
14362,0,0.8999999761581421,0.0024072034284472466,0.0
14363,0,0.8999999761581421,0.0015446757897734642,0.0
14364,0,0.8999999761581421,0.0030026594176888466,0.0
14365,0,0.8999999761581421,0.00243340153247118,0.0
14366,0,0.8999999761581421,0.0026593413203954697,0.0
14367,0,0.8999999761581421,0.0027856442611664534,0.0
14368,0,0.8999999761581421,0.0026016090996563435,0.0
14369,0,0.8999999761581421,0.0015470093348994851,0.0
14370,0,0.8999999761581421,3.403995287953876e-05,0.0
14371,0,0.8400917649269104,0.0007711710641160607,0.0
14372,0,0.8407739400863647,-0.0014100043335929513,0.0
