ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
537855,0,500.4911885387494,198.76744079589844,-95.83265686035156,-499.8193664550781
537856,0,5.595579574090421,195.56744384765625,-90.83265686035156,0.09999999403953552
537857,0,5.592365059106882,195.56744384765625,-90.83265686035156,0.09540698677301407
537858,0,5.589577830706274,195.56744384765625,-90.83265686035156,0.08469131588935852
537859,0,5.587154487252182,195.56744384765625,-90.83265686035156,0.0693112164735794
537860,0,5.58490284657624,195.56744384765625,-90.83265686035156,0.05613723769783974
537861,0,5.583078219951395,195.56744384765625,-90.83265686035156,0.04550548270344734
537862,0,5.582027767701456,195.56744384765625,-90.83265686035156,0.03692970052361488
537863,0,5.581839537785531,195.56744384765625,-90.83265686035156,0.030015792697668076
537864,0,5.581937002716514,195.56744384765625,-90.83265686035156,0.024444427341222763
537865,0,5.582054312131681,195.56744384765625,-90.83265686035156,0.01995697058737278
537866,0,5.582115992201545,195.56744384765625,-90.83265686035156,0.01634414680302143
537867,0,5.582104629980321,195.56744384765625,-90.83265686035156,0.013436851091682911
537868,0,5.582061392693935,195.56744384765625,-90.83265686035156,0.011098288930952549
537869,0,5.58203731373542,195.56744384765625,-90.83265686035156,0.009217948652803898
537870,0,5.581991710267062,195.56744384765625,-90.83265686035156,0.007706718053668737
537871,0,5.581948395724954,195.56744384765625,-90.83265686035156,0.00649261474609375
537872,0,5.581915910632607,195.56744384765625,-90.83265686035156,0.0055175782181322575
537873,0,5.581894103986878,195.56744384765625,-90.83265686035156,0.004734840244054794
537874,0,5.581857788633585,195.56744384765625,-90.83265686035156,0.004106712061911821
537875,0,5.581852601613148,195.56744384765625,-90.83265686035156,0.003602867014706135
537876,0,5.581852851883691,195.56744384765625,-90.83265686035156,0.003198814345523715
537877,0,5.581844342228537,195.56744384765625,-90.83265686035156,0.002874908270314336
537878,0,5.581850665159098,195.56744384765625,-90.83265686035156,0.0026153563521802425
537879,0,5.581858257548936,195.56744384765625,-90.83265686035156,0.00240745535120368
537880,0,5.5818513325650745,195.56744384765625,-90.83265686035156,0.0022409819066524506
537881,0,5.5818593685408135,195.56744384765625,-90.83265686035156,0.0021076963748782873
537882,0,5.581867010774956,195.56744384765625,-90.83265686035156,0.0020010375883430243
537883,0,5.581874055145872,195.56744384765625,-90.83265686035156,0.0019157028291374445
537884,0,5.581874153846434,195.56744384765625,-90.83265686035156,0.0018474578391760588
537885,0,5.581879768039407,195.56744384765625,-90.83265686035156,0.00179290771484375
537886,0,5.58188466719281,195.56744384765625,-90.83265686035156,0.0017492675688117743
537887,0,5.581888894137341,195.56744384765625,-90.83265686035156,0.0017144393641501665
537888,0,5.581892508051992,195.56744384765625,-90.83265686035156,0.0016865539364516735
537889,0,5.581895574108779,195.56744384765625,-90.83265686035156,0.0016643141862004995
537890,0,5.581898159364009,195.56744384765625,-90.83265686035156,0.0016465758671984076
537891,0,5.581900327548116,195.56744384765625,-90.83265686035156,0.001632423372939229
537892,0,5.58190213758969,195.56744384765625,-90.83265686035156,0.0016210937174037099
537893,0,5.581903642873353,195.56744384765625,-90.83265686035156,0.0016120909713208675
537894,0,5.581904890803503,195.56744384765625,-90.83265686035156,0.0016048812540248036
537895,0,5.581905921432526,195.56744384765625,-90.83265686035156,0.0015991592081263661
537896,0,5.581906771538084,195.56744384765625,-90.83265686035156,0.0015946197090670466
537897,0,5.581907470548025,195.56744384765625,-90.83265686035156,0.0015909957000985742
537898,0,5.581908044248746,195.56744384765625,-90.83265686035156,0.001588096609339118
537899,0,5.581908514650709,195.56744384765625,-90.83265686035156,0.0015857695834711194
537900,0,5.581908899371498,195.56744384765625,-90.83265686035156,0.0015839386032894254
537901,0,5.581909213320883,195.56744384765625,-90.83265686035156,0.0015824889997020364
537902,0,5.581903223963587,195.56744384765625,-90.83265686035156,0.0015813064528629184
537903,0,5.581903252948857,195.56744384765625,-90.83265686035156,0.0015813064528629184
537904,0,5.58190332903052,195.56744384765625,-90.83265686035156,0.0015813064528629184
537905,0,5.581903418670491,195.56744384765625,-90.83265686035156,0.0015813064528629184
537906,0,5.581903512915525,195.56744384765625,-90.83265686035156,0.0015813064528629184
537907,0,5.581903606356219,195.56744384765625,-90.83265686035156,0.0015813064528629184
537908,0,5.581903695022975,195.56744384765625,-90.83265686035156,0.0015813064528629184
537909,0,5.581903776753006,195.56744384765625,-90.83265686035156,0.0015813064528629184
537910,0,5.581903850875037,195.56744384765625,-90.83265686035156,0.0015813064528629184
537911,0,5.581903916696256,195.56744384765625,-90.83265686035156,0.0015813064528629184
537912,0,5.581903975105125,195.56744384765625,-90.83265686035156,0.0015813064528629184
537913,0,5.581904026094546,195.56744384765625,-90.83265686035156,0.0015813064528629184
537914,0,5.5819040698721105,195.56744384765625,-90.83265686035156,0.0015813064528629184
537915,0,5.581904107523169,195.56744384765625,-90.83265686035156,0.0015813064528629184
537916,0,5.58190413994218,195.56744384765625,-90.83265686035156,0.0015813064528629184
537917,0,5.581904167532778,195.56744384765625,-90.83265686035156,0.0015813064528629184
537918,0,5.581904190742026,195.56744384765625,-90.83265686035156,0.0015813064528629184
537919,0,5.581904210017552,195.56744384765625,-90.83265686035156,0.0015813064528629184
537920,0,5.581904210017552,195.56744384765625,-90.83265686035156,0.0015813064528629184
537921,0,5.581904218789548,195.56744384765625,-90.83265686035156,0.0015813064528629184
537922,0,5.58190422644934,195.56744384765625,-90.83265686035156,0.0015813064528629184
537923,0,5.581904234794168,195.56744384765625,-90.83265686035156,0.0015813064528629184
537924,0,5.581904242882593,195.56744384765625,-90.83265686035156,0.0015813064528629184
537925,0,5.581904250778779,195.56744384765625,-90.83265686035156,0.0015813064528629184
537926,0,5.581904258225899,195.56744384765625,-90.83265686035156,0.0015813064528629184
537927,0,5.581904264795878,195.56744384765625,-90.83265686035156,0.0015813064528629184
537928,0,5.581904270724041,195.56744384765625,-90.83265686035156,0.0015813064528629184
537929,0,5.581904270724041,195.56744384765625,-90.83265686035156,0.0015813064528629184
537930,0,5.581904280590468,195.56744384765625,-90.83265686035156,0.0015813064528629184
537931,0,5.581904280590468,195.56744384765625,-90.83265686035156,0.0015813064528629184
537932,0,5.5819042880387935,195.56744384765625,-90.83265686035156,0.0015813064528629184
537933,0,5.5819042880387935,195.56744384765625,-90.83265686035156,0.0015813064528629184
537934,0,5.5819042880387935,195.56744384765625,-90.83265686035156,0.0015813064528629184
537935,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
537936,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
537937,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
537938,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
537939,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
537940,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
537941,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
537942,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
537943,0,5.5819043016306225,195.56744384765625,-90.83265686035156,0.0015813064528629184
537944,0,5.5819043016306225,195.56744384765625,-90.83265686035156,0.0015813064528629184
537945,0,5.5819043016306225,195.56744384765625,-90.83265686035156,0.0015813064528629184
537946,0,5.5819043016306225,195.56744384765625,-90.83265686035156,0.0015813064528629184
537947,0,5.5819043016306225,195.56744384765625,-90.83265686035156,0.0015813064528629184
537948,0,5.5819043016306225,195.56744384765625,-90.83265686035156,0.0015813064528629184
537949,0,5.581916803836845,195.56744384765625,-90.83265686035156,0.0015813064528629184
537950,0,5.5868792265272464,195.56744384765625,-90.83263397216797,0.0015820693224668503
537951,0,5.592250049482493,195.56768798828125,-90.82512664794922,0.0015269850846379995
537952,0,5.596141918393017,195.5682830810547,-90.8080062866211,0.0014392470475286245
537953,0,5.59866081323429,195.5691680908203,-90.78170776367188,0.0013419341994449496
537954,0,5.600039973282419,195.5703887939453,-90.74675750732422,0.0012477874988690019
537955,0,5.600357220877694,195.57174682617188,-90.70368957519531,0.0011639404110610485
537956,0,5.600040458683617,195.5734405517578,-90.65308380126953,0.0010935973841696978
537957,0,5.599370429357296,195.5754852294922,-90.59553527832031,0.0010380554012954235
537958,0,5.598320217239669,195.5774383544922,-90.53160858154297,0.0009969329694285989
537959,0,5.59732116691086,195.5795440673828,-90.4619140625,0.0009692382882349193
537960,0,5.596650754874014,195.58184814453125,-90.38697052001953,0.0009537124424241483
